JF017-0078|ha sufrido el tormento ordinario y hasta el estraordinario, y nunca ha querido confesar.|ha sufrido el tormento ordinario y hasta el estraordinario, y nunca ha querido confesar.
JF017-0079|¡Pobrecito! quizá será inocente.—¿Inocente?|¡pobrecito! quizá será inocente. ¿inocente?
JF017-0080|y nosotros hemos encontrado un Cristo enterrado en la puerta de su casa, y otro azotado y escupido en su aposento;|y nosotros hemos encontrado un cristo enterrado en la puerta de su casa, y otro azotado y escupido en su aposento;
JF017-0081|y además denuncia formal de un comerciante honrado, y cristiano viejo, vecino suyo.|y además denuncia formal de un comerciante honrado, y cristiano viejo, vecino suyo.
JF017-0082|Quién sabe: el Tribunal sabrá lo que dispone: por mí, lo queria bien,|quién sabe: el tribunal sabrá lo que dispone: por mí, lo queria bien,
JF017-0083|y algo diera por verlo aunque fuera un rato. ¿Tendrias mucho gusto? Sería mi mayor felicidad.|y algo diera por verlo aunque fuera un rato. ¿tendrias mucho gusto? sería mi mayor felicidad.
JF017-0084|Santiago pareció reflexionar, y tuve un rayo de esperanza;|santiago pareció reflexionar, y tuve un rayo de esperanza;
JF017-0085|comprendia yo que á D. José lo queria como á mi padre.|comprendia yo que a don josé lo queria como a mi padre.
JF017-0086|Si me ofrecieras un eterno silencio, quizá yo te proporcionaria el verle.|si me ofrecieras un eterno silencio, quizá yo te proporcionaria el verle.
JF017-0087|¡Ojála!—le dije conmovido.|¡ojála! le dije conmovido.
JF017-0088|Bien. hoy nó. mañana sí;|bien. hoy nó. mañana sí;
JF017-0089|mañana ven aquí á las ocho en punto.|mañana ven aquí a las ocho en punto.
JF017-0090|Y podré.—Es algo espuesto; pero probaremos. sobre todo|y podré. es algo espuesto; pero probaremos. sobre todo
JF017-0091|y puso su mano sobre la boca para indicarme una reserva profunda. Os lo juro. Bueno: mañana á las ocho.|y puso su mano sobre la boca para indicarme una reserva profunda. os lo juro. bueno: mañana a las ocho.
JF017-0092|Puntual estuve á la cita al dia siguiente. Santiago estaba solo en su casa: ni Andrea, ni nadie habia allí.|puntual estuve a la cita al dia siguiente. santiago estaba solo en su casa: ni andrea, ni nadie habia allí.
JF017-0093|Apenas me vió entrar, me dijo: ¿Estás resuelto?|apenas me vió entrar, me dijo: ¿estás resuelto?
JF017-0094|Sí. He despachado fuera de casa á mi muger para que nadie se entere de nada: vístete esto.|sí. he despachado fuera de casa a mi muger para que nadie se entere de nada: vístete esto.
JF017-0095|Y me entregó un gran saco de sayal con su capuchon.|y me entregó un gran saco de sayal con su capuchon.
JF017-0096|Un compañero que debia ir conmigo esta noche—me dijo Santiago|un compañero que debia ir conmigo esta noche—me dijo santiago
JF017-0097|está enfermo; tú vas en su lugar: encomiéndate á Dios para que nos saque con bien.|está enfermo; tú vas en su lugar: encomiéndate a dios para que nos saque con bien.
JF017-0098|Vestí el saco de sayal y me calé el capuchon que me cubria la cara y la cabeza;|vestí el saco de sayal y me calé el capuchon que me cubria la cara y la cabeza;
JF017-0099|las mangas del saco eran tan largas, que ocultaban mis manos.|las mangas del saco eran tan largas, que ocultaban mis manos.
JF017-0100|No saques las manos—me dijo—y te desconoscan por ellas.|no saques las manos—me dijo—y te desconoscan por ellas.
JF017-0101|No señor. Ahora, no mas me sigues y callas.|no señor. ahora, no mas me sigues y callas.
JF017-0102|Santiago cerró su casa, y siguiéndole yo llegamos á la puerta de las cárceles del Santo Oficio.|santiago cerró su casa, y siguiéndole yo llegamos a la puerta de las cárceles del santo oficio.
JF017-0103|Al penetrar debajo de aquellas bóvedas macizas; de aquellos inmensos corredores, tan opacamente iluminados, sentí frio, terror.|al penetrar debajo de aquellas bóvedas macizas; de aquellos inmensos corredores, tan opacamente iluminados, sentí frio, terror.
JF017-0104|Muy pocos rostros encontraba descubiertos, á no ser los de algunos presos cuando atravesábamos por los calabozos; pero estos presos eran los distinguidos,|muy pocos rostros encontraba descubiertos, a no ser los de algunos presos cuando atravesábamos por los calabozos; pero estos presos eran los distinguidos,
JF017-0105|los que tenian derecho á ciertas consideraciones. Despues de haber caminado bastante, Santiago me dijo al oido:|los que tenian derecho a ciertas consideraciones. despues de haber caminado bastante, santiago me dijo al oido:
JF017-0106|Vamos á ver si penetramos á las cárceles secretas,|vamos a ver si penetramos a las cárceles secretas,
JF017-0107|y me guió á un aposento en donde estaba un viejo sentado en un sillon de vaqueta y leyendo el Oficio Divino.|y me guió a un aposento en donde estaba un viejo sentado en un sillon de vaqueta y leyendo el oficio divino.
JF017-0108|¿Me toca el registro?—dijo Santiago presentándosele.|¿me toca el registro? dijo santiago presentándosele.
JF017-0109|¿Quién eres?—Santiago y su acompañante. Y Santiago se descubrió el rostro.|¿quién eres? santiago y su acompañante. y santiago se descubrió el rostro.
JF017-0110|Toma, le dijo el viejo, dándole un gran manojo de llaves.|toma, le dijo el viejo, dándole un gran manojo de llaves.
JF017-0111|Las tomó, encendió los faroles que estaban en el cuarto, me dió uno y una lanza corta pero aguda y fuerte.|las tomó, encendió los faroles que estaban en el cuarto, me dió uno y una lanza corta pero aguda y fuerte.
JF017-0112|Descendimos por una escalera á unos espaciosos subterráneos, y Santiago abria y cerraba luego grandes puertas de madera, cubiertas de planchas y barras de hierro, inmensas rejas,|descendimos por una escalera a unos espaciosos subterráneos, y santiago abria y cerraba luego grandes puertas de madera, cubiertas de planchas y barras de hierro, inmensas rejas,
JF017-0113|cadenas que impedian el paso, y con gran admiracion mia, encontramos carceleros encerrados en los corredores, que no podian salir de allí para tenerlos mas seguros cerca de los presos.|cadenas que impedian el paso, y con gran admiracion mia, encontramos carceleros encerrados en los corredores, que no podian salir de allí para tenerlos mas seguros cerca de los presos.
JF017-0114|Comenzamos á registrar los calabozos: casi todos eran unas especies de cuevas labradas en la tierra y revestidas de piedra;|comenzamos a registrar los calabozos: casi todos eran unas especies de cuevas labradas en la tierra y revestidas de piedra;
JF017-0115|todos los reos estaban atados de una gruesa cadena que pendia de la pared ó de un poste;|todos los reos estaban atados de una gruesa cadena que pendia de la pared ó de un poste;
JF017-0116|casi todos tenian grillos y esposas, sin cama, sin una silla,|casi todos tenian grillos y esposas, sin cama, sin una silla,
JF017-0117|desnudos casi, pálidos, con los cabellos y la barba largos y enmarañados;|desnudos casi, pálidos, con los cabellos y la barba largos y enmarañados;
JF017-0118|aquellos calabozos tenian un hedor insoportable;|aquellos calabozos tenian un hedor insoportable;
JF017-0119|allí ví jóvenes, ancianos, hombres y mugeres.|allí ví jóvenes, ancianos, hombres y mugeres.
JF017-0120|En uno de aquellos sótanos habia un reo á quien yo no conocí.|en uno de aquellos sótanos habia un reo a quien yo no conocí.
JF017-0121|Santiago me tocó el brazo y me dijo: Este es.|santiago me tocó el brazo y me dijo: este es.
JF017-0122|Imposible—le contesté. Háblale. El hombre no nos habia mirado siquiera:|imposible—le contesté. háblale. el hombre no nos habia mirado siquiera:
JF017-0123|ya habia yo observado que ninguno de los que habiamos visitado se quejaba,|ya habia yo observado que ninguno de los que habiamos visitado se quejaba,
JF017-0124|casi todos habian caido en un estado de idiotismo y parecian mentecatos. Háblale—me dijo Santiago|casi todos habian caido en un estado de idiotismo y parecian mentecatos. háblale—me dijo santiago
JF017-0125|yo te esperaré en la puerta, pero no tardes mucho|yo te esperaré en la puerta, pero no tardes mucho
JF017-0126|y salió dejándome solo con el preso.|y salió dejándome solo con el preso.
JF017-0127|Don José—dije—Don José.|don josé—dije—don josé.
JF017-0128|El hombre levantó la cabeza, y sus ojos brillaron.|el hombre levantó la cabeza, y sus ojos brillaron.
JF017-0129|¿Quién es?—dijo—esa voz la conozco. Yo soy,|¿quién es? dijo—esa voz la conozco. yo soy,
JF017-0130|contesté arrodillándome á su lado|contesté arrodillándome a su lado
JF017-0131|yo soy, Teodoro el esclavo que ha logrado penetrar aquí solo por hablar á su amo.|yo soy, teodoro el esclavo que ha logrado penetrar aquí solo por hablar a su amo.
JF017-0132|Alcé mi capuchón y Don José me reconoció.|alcé mi capuchón y don josé me reconoció.
JF017-0133|El pobre viejo se puso á llorar como un niño,|el pobre viejo se puso a llorar como un niño,
JF017-0134|quiso pararse y no pudo, lo habian baldado en el tormento;|quiso pararse y no pudo, lo habian baldado en el tormento;
JF017-0135|quiso abrazarme y le fué imposible, tenia esposas.|quiso abrazarme y le fué imposible, tenia esposas.
JF017-0136|Yo le abracé, y él entonces comenzó á besarme, mojando mi rostro con su llanto.|yo le abracé, y él entonces comenzó a besarme, mojando mi rostro con su llanto.
JF017-0137|Hijo mio, hijo mio,|hijo mio, hijo mio,
JF017-0138|me decia trémulo y agitado, y no recordaba que yo era su esclavo, y que yo era un negro; nada, nada,|me decia trémulo y agitado, y no recordaba que yo era su esclavo, y que yo era un negro; nada, nada,
JF017-0139|no mas que era el primer corazón que se interesaba en su desgracia.|no mas que era el primer corazón que se interesaba en su desgracia.
JF017-0140|Así pasó un rato, él llorando y yo acariciándolo;|así pasó un rato, él llorando y yo acariciándolo;
JF017-0141|y aunque me dé vergüenza decirlo, llorando tambien.|y aunque me dé vergüenza decirlo, llorando tambien.
JF017-0142|Ya me voy, ya me voy—le dije. Tan pronto.|ya me voy, ya me voy—le dije. tan pronto.
JF017-0143|No es posible mas, consideradme.—Tienes razon; pero oyeme una palabra,|no es posible mas, consideradme. tienes razon; pero oyeme una palabra,
JF017-0144|en el pozo de la casa en que viviamos, dejé escondidas mis riquezas,|en el pozo de la casa en que viviamos, dejé escondidas mis riquezas,
JF017-0145|sácalas, compra tu libertad y vive feliz;|sácalas, compra tu libertad y vive feliz;
JF017-0146|si llego á salir, te buscaré, y tú me mantendrás,|si llego a salir, te buscaré, y tú me mantendrás,
JF017-0147|si no, encomiéndame á Nuestro Señor.|si no, encomiéndame a nuestro señor.
JF017-0148|Adiós, mi amo. Adiós—ah, otra palabra, soy inocente.|adiós, mi amo. adiós—ah, otra palabra, soy inocente.
JF017-0149|Don Manuel, nuestro vecino, me ha calumniado por envidia,|don manuel, nuestro vecino, me ha calumniado por envidia,
JF017-0150|él enterró al Cristo en la puerta de la tienda.|él enterró al cristo en la puerta de la tienda.
JF017-0151|¿Y el que estaba adentro? Luisa,|¿y el que estaba adentro? luisa,
JF017-0152|comprada por él, lo introdujo allí.|comprada por él, lo introdujo allí.
JF017-0153|¡Qué horror! ¿será cierto?|¡qué horror! ¿será cierto?
JF017-0154|El que se halla ya casi en el sepulcro te lo jura.|el que se halla ya casi en el sepulcro te lo jura.
JF017-0155|Vamos—dijo Santiago desde afuera.|vamos—dijo santiago desde afuera.
JF017-0156|Sí—le contesté.|sí—le contesté.
JF017-0157|Besé la frente del viejo, y salí con el corazon traspasado de dolor, por sus sufrimientos y por la revelacion que me habia hecho.|besé la frente del viejo, y salí con el corazon traspasado de dolor, por sus sufrimientos y por la revelacion que me habia hecho.
JF017-0158|Yo conocia á Luisa y la creia capaz de todo.|yo conocia a luisa y la creia capaz de todo.
JF017-0159|Salimos sin novedad de la Inquisicion, y hasta que no me ví libre del saco y del capuchon, no respiré con libertad.|salimos sin novedad de la inquisicion, y hasta que no me ví libre del saco y del capuchon, no respiré con libertad.
JF017-0160|Casi á la madrugada volví á la casa de mi ama.|casi a la madrugada volví a la casa de mi ama.
JF018-0003|Se ve el fin de la historia de Teodoro.|se ve el fin de la historia de teodoro.
JF018-0004|A PESAR del tiempo que habia trascurrido, la casa de mi amo permanecia sin haberse vendido,|a pesar del tiempo que habia trascurrido, la casa de mi amo permanecia sin haberse vendido,
JF018-0005|cerrada, y selladas sus puertas con las armas del Santo Oficio, al cual ya pertenecia.|cerrada, y selladas sus puertas con las armas del santo oficio, al cual ya pertenecia.
JF018-0006|Entrar á la casa y sacar el dinero que habia dejado allí mi amo, y que yo consideraba mio, era para mí cosa sumamente fácil.|entrar a la casa y sacar el dinero que habia dejado allí mi amo, y que yo consideraba mio, era para mí cosa sumamente fácil.
JF018-0007|Empecé á rondar por las inmediaciones, y una noche en que todo estaba tranquilo, me introduje por una vieja tapia y me dirigí al interior.|empecé a rondar por las inmediaciones, y una noche en que todo estaba tranquilo, me introduje por una vieja tapia y me dirigí al interior.
JF018-0008|Se me oprimia el corazon al recuerdo de los dias que habia yo pasado allí,|se me oprimia el corazon al recuerdo de los dias que habia yo pasado allí,
JF018-0009|me parecia sentir aun el aliento y la voz de Luisa, me estremecia pensando en ella, y en mi pobre amo á quien habia vuelto á ver en un estado tan deplorable.|me parecia sentir aun el aliento y la voz de luisa, me estremecia pensando en ella, y en mi pobre amo a quien habia vuelto a ver en un estado tan deplorable.
JF018-0010|Sin saber por qué, sentí un deseo irresistible de volver á entrar á la casa que habia yo dejado de una manera tan inesperada.|sin saber por qué, sentí un deseo irresistible de volver a entrar a la casa que habia yo dejado de una manera tan inesperada.
JF018-0011|Llegué á la cocina que era la primera pieza, entré resueltamente en ella, y al llegar á la siguiente habitacion, sentí helarse de pavor mi corazon,|llegué a la cocina que era la primera pieza, entré resueltamente en ella, y al llegar a la siguiente habitacion, sentí helarse de pavor mi corazon,
JF018-0012|oí ruido en el interior y distinguí una luz, y luego cruzar algunas sombras negras y silenciosas. Quise gritar, quise huir, pero era imposible,|oí ruido en el interior y distinguí una luz, y luego cruzar algunas sombras negras y silenciosas. quise gritar, quise huir, pero era imposible,
JF018-0013|aquellas apariciones en una casa por tanto tiempo desierta, aquella luz, todo aquello tan sobre natural,|aquellas apariciones en una casa por tanto tiempo desierta, aquella luz, todo aquello tan sobre natural,
JF018-0014|me embargó de manera, que no fuí dueño de mí mismo, y sin querer, y como impulsado, avancé algunos pasos vacilando y próximo á caer.|me embargó de manera, que no fuí dueño de mí mismo, y sin querer, y como impulsado, avancé algunos pasos vacilando y próximo a caer.
JF018-0015|Repentinamente sentí una mano que se aferraba en mi cuello, y luego unos brazos desnudos y llenos de grasa que me enlazaban,|repentinamente sentí una mano que se aferraba en mi cuello, y luego unos brazos desnudos y llenos de grasa que me enlazaban,
JF018-0016|y me sentí empujado silenciosamente hácia el lugar en que estaba la luz, que era la pieza en que mi amo dormia, y la mas apartada de la casa.|y me sentí empujado silenciosamente hácia el lugar en que estaba la luz, que era la pieza en que mi amo dormia, y la mas apartada de la casa.
JF018-0017|El temor y la sorpresa no me permitian oponer la menor resistencia: creia yo estar entregado á séres sobrenaturales. Los que me conducian, me abandonaron en medio del aposento;|el temor y la sorpresa no me permitian oponer la menor resistencia: creia yo estar entregado a séres sobrenaturales. los que me conducian, me abandonaron en medio del aposento;
JF018-0018|entonces miré á mi derredor en las viejas sillas de mi amo, que estaban sentados como diez negros, en los que yo reconocí esclavos de las principales casas de México,|entonces miré a mi derredor en las viejas sillas de mi amo, que estaban sentados como diez negros, en los que yo reconocí esclavos de las principales casas de méxico,
JF018-0019|y de pié otros veinte; todos estaban enteramente desnudos,|y de pié otros veinte; todos estaban enteramente desnudos,
JF018-0020|sin mas que un pequeñísimo taparabo: todos tenian el pelo cortado hasta la raiz y estaban ungidos desde la cabeza hasta los piés con grasa,|sin mas que un pequeñísimo taparabo: todos tenian el pelo cortado hasta la raiz y estaban ungidos desde la cabeza hasta los piés con grasa,
JF018-0021|pero con tal abundancia, que sus cuerpos negros brillaban como si fueran de azabache.|pero con tal abundancia, que sus cuerpos negros brillaban como si fueran de azabache.
JF018-0022|En la pieza habia algunas luces, de manera que todo esto lo pude percibir perfectamente.|en la pieza habia algunas luces, de manera que todo esto lo pude percibir perfectamente.
JF018-0023|Aquí está éste—dijeron los que me llevaban.|aquí está éste—dijeron los que me llevaban.
JF018-0024|¿Quién eres, y qué hacias aquí?—me dijo el que parecia mandar á los otros, y que yo conocí por ser esclavo de la casa de Don Leonel de Cervantes.|¿quién eres, y qué hacias aquí? me dijo el que parecia mandar a los otros, y que yo conocí por ser esclavo de la casa de don leonel de cervantes.
JF018-0025|Habíame quedado callado. Responde—dijo imperiosamente: conocí que lo mejor seria decir la verdad,|habíame quedado callado. responde—dijo imperiosamente: conocí que lo mejor seria decir la verdad,
JF018-0026|porque aquellos además de ser como yo, negros y esclavos, parecian no tener que ver con la justicia, sino para ser perseguidos por ella.|porque aquellos además de ser como yo, negros y esclavos, parecian no tener que ver con la justicia, sino para ser perseguidos por ella.
JF018-0027|Soy Teodoro—les contesté—de la casa de Doña Beatriz de Rivera,|soy teodoro—les contesté—de la casa de doña beatriz de rivera,
JF018-0028|esta casa fué de mi amo, y esta noche venia á buscar algo que habia ocultado antes de salir.|esta casa fué de mi amo, y esta noche venia a buscar algo que habia ocultado antes de salir.
JF018-0029|Mi respuesta pareció no satisfacer mucho al gefe, porque con un acento despótico y alzado, dijo:|mi respuesta pareció no satisfacer mucho al gefe, porque con un acento despótico y alzado, dijo:
JF018-0030|Trasas tiene este mas de espía que de otra cosa;|trasas tiene este mas de espía que de otra cosa;
JF018-0031|nuestra posicion, y el fin que nos proponemos, la libertad de nuestros hermanos, exigen todo sacrificio y todo cuidado:|nuestra posicion, y el fin que nos proponemos, la libertad de nuestros hermanos, exigen todo sacrificio y todo cuidado:
JF018-0032|por sí ó por no, que muera éste. Que muera—dijeron unos.|por sí ó por no, que muera éste. que muera—dijeron unos.
JF018-0033|Ver mi muerte segura, y ser deshonrado como espía delante de mis hermanos, eran dos cosas en verdad muy terribles.|ver mi muerte segura, y ser deshonrado como espía delante de mis hermanos, eran dos cosas en verdad muy terribles.
JF018-0034|Entonces una idea me alumbró y quise esponerlo todo.|entonces una idea me alumbró y quise esponerlo todo.
JF018-0035|Hermanos,—dije—tratais de nuestra libertad, y nadie tiene tanto derecho como yo, de mandar en el consejo, y así me llamais espía,|hermanos, dije—tratais de nuestra libertad, y nadie tiene tanto derecho como yo, de mandar en el consejo, y así me llamais espía,
JF018-0036|llevo sangre real pura, y nadie la lleva como yo;|llevo sangre real pura, y nadie la lleva como yo;
JF018-0037|que respondan los ancianos y los nobles de entre vosotros, soy un príncipe.|que respondan los ancianos y los nobles de entre vosotros, soy un príncipe.
JF018-0038|Entre nosotros, á pesar de vivir en la esclavitud, se conservan la nobleza y las dinastías reales:|entre nosotros, a pesar de vivir en la esclavitud, se conservan la nobleza y las dinastías reales:
JF018-0039|uno de nosotros arrancado de su patria, será respetado y obedecido de todos los negros de su tribu, ó de su nacion, en donde quiera que se dé á reconocer.|uno de nosotros arrancado de su patria, será respetado y obedecido de todos los negros de su tribu, ó de su nacion, en donde quiera que se dé a reconocer.
JF018-0040|Tres ancianos, nobles reconocidos, que habia en el consejo, salieron hasta cerca de mí y me examinaron.|tres ancianos, nobles reconocidos, que habia en el consejo, salieron hasta cerca de mí y me examinaron.
JF018-0041|Los demas estaban como esperando su resolucion.|los demas estaban como esperando su resolucion.
JF018-0042|Los ancianos se inclinaron delante de mí, y dijeron á los otros:|los ancianos se inclinaron delante de mí, y dijeron a los otros:
JF018-0043|Príncipe es y el mas noble de los nobles de nuestra raza, si quiere mandar y tiene valor y fuerza, le obedeceremos.|príncipe es y el mas noble de los nobles de nuestra raza, si quiere mandar y tiene valor y fuerza, le obedeceremos.
JF018-0044|Que mande, que mande,—dijeron todos con el entusiasmo de la novedad.|que mande, que mande, dijeron todos con el entusiasmo de la novedad.
JF018-0045|Francisco, aquel que me habia hablado y á quien venia yo á sustituir en caso de tomar parte en aquello, que yo comprendia como una conspiracion, quiso oponerse.|francisco, aquel que me habia hablado y a quien venia yo a sustituir en caso de tomar parte en aquello, que yo comprendia como una conspiracion, quiso oponerse.
JF018-0046|Serás—dijo—mas noble; pero no mas fuerte para mandar.|serás—dijo—mas noble; pero no mas fuerte para mandar.
JF018-0047|Estaba yo ya orgulloso de mi posesion, y seguro de mi fuerza, y le contesté:|estaba yo ya orgulloso de mi posesion, y seguro de mi fuerza, y le contesté:
JF018-0048|Soy fuerte diez veces como tú. Probémoslo—dijo—echándome los brazos al cuello. Sí,—le contesté, y quise asirlo.|soy fuerte diez veces como tú. probémoslo—dijo—echándome los brazos al cuello. sí, le contesté, y quise asirlo.
JF018-0049|Mis manos se deslizaron en su cuerpo, estaba completamente untado de sebo, y no era posible asegurarlo de ninguna parte.|mis manos se deslizaron en su cuerpo, estaba completamente untado de sebo, y no era posible asegurarlo de ninguna parte.
JF018-0050|El objeto de esto, de cortarse á raíz el pelo, y de no llevar vestidos, era porque así se escurririan mas fácilmente de las manos de la ronda, que solo muertos ó heridos podria hacerlos presos.|el objeto de esto, de cortarse a raíz el pelo, y de no llevar vestidos, era porque así se escurririan mas fácilmente de las manos de la ronda, que solo muertos ó heridos podria hacerlos presos.
JF018-0051|Él me apretaba, y casi estaba para derribarme, cuando logré asirle una mano por el puño, y antes que hiciese impulso para retirarla le apreté con todas mis fuerzas.|él me apretaba, y casi estaba para derribarme, cuando logré asirle una mano por el puño, y antes que hiciese impulso para retirarla le apreté con todas mis fuerzas.
JF018-0052|Lanzó un grito y se arrodilló: le habia fracturado el hueso. Entonces nadie dudó obedecerme,|lanzó un grito y se arrodilló: le habia fracturado el hueso. entonces nadie dudó obedecerme,
JF018-0053|y luego, inmediatamente, pedí esplicaciones sobre el objeto de la conspiracion, y los elementos con que se contaba.|y luego, inmediatamente, pedí esplicaciones sobre el objeto de la conspiracion, y los elementos con que se contaba.
JF018-0054|El objeto era una sublevacion para conseguir nuestra libertad: los elementos un gran número de afiliados entre los negros mansos, como nos dicen á nosotros los esclavos,|el objeto era una sublevacion para conseguir nuestra libertad: los elementos un gran número de afiliados entre los negros mansos, como nos dicen a nosotros los esclavos,
JF018-0055|entre los bozales que viven alzados, y entre los mulatos; solo faltaba dinero para comprar armas.|entre los bozales que viven alzados, y entre los mulatos; solo faltaba dinero para comprar armas.
JF018-0056|Comenzaba la cuaresma y se habia señalado la Semana Santa para dar el golpe. Yo les ofrecí buscar el dinero y dárselos. La noche estaba muy avanzada, y nos retiramos.|comenzaba la cuaresma y se habia señalado la semana santa para dar el golpe. yo les ofrecí buscar el dinero y dárselos. la noche estaba muy avanzada, y nos retiramos.
JF018-0057|Me enseñaron entonces un subterráneo que daba entrada á la casa, y que iba á salir á otra ruinosa y abandonada por cerca de los antiguos fuertes de Joloc, fuera de la traza, por el lado de Coyohuacan.|me enseñaron entonces un subterráneo que daba entrada a la casa, y que iba a salir a otra ruinosa y abandonada por cerca de los antiguos fuertes de joloc, fuera de la traza, por el lado de coyohuacan.
JF018-0058|Aquella comunicacion me admiró, porque la ciudad está casi toda construida sobre el agua, y sin embargo son aquí de lo mas comunes las vías subterráneas.|aquella comunicacion me admiró, porque la ciudad está casi toda construida sobre el agua, y sin embargo son aquí de lo mas comunes las vías subterráneas.
JF018-0059|Supe que en la desierta casa de Abalabide no habia reuniones, sino una ó dos veces cuando mas en la semana, y determiné aprovechar el conocimiento del subterráneo para seguir en mis pesquisas, y tenerlo como una retirada segura en caso de peligro.|supe que en la desierta casa de abalabide no habia reuniones, sino una ó dos veces cuando mas en la semana, y determiné aprovechar el conocimiento del subterráneo para seguir en mis pesquisas, y tenerlo como una retirada segura en caso de peligro.
JF018-0060|A las dos ó tres noches volví á entrar por las tapias, y despues que me cercioré de que estaba solo dí á buscar el pozo;|a las dos ó tres noches volví a entrar por las tapias, y despues que me cercioré de que estaba solo dí a buscar el pozo;
JF018-0061|con poco trabajo lo encontré: estaba casi cegado con escombros y basuras: comencé á trabajar en limpiarlo,|con poco trabajo lo encontré: estaba casi cegado con escombros y basuras: comencé a trabajar en limpiarlo,
JF018-0062|y poco á poco, en cosa de seis noches, logré llegar al fondo.|y poco a poco, en cosa de seis noches, logré llegar al fondo.
JF018-0063|Encontré allí cajoncitos y baules pequeños, pero en gran cantidad;|encontré allí cajoncitos y baules pequeños, pero en gran cantidad;
JF018-0064|y sin llamar la atencion trasladé todo aquello al cuarto que mi ama me habia destinado en su casa.|y sin llamar la atencion trasladé todo aquello al cuarto que mi ama me habia destinado en su casa.
JF018-0065|Mi primer cuidado fué ocultarlo para que nadie entrase en sospechas,|mi primer cuidado fué ocultarlo para que nadie entrase en sospechas,
JF018-0066|mientras veía dónde los dejaba definitivamente, ó qué hacia con todo aquello.|mientras veía dónde los dejaba definitivamente, ó qué hacia con todo aquello.
JF018-0067|La conspiracion entre tanto seguia fermentando cada dia mas; y yo, á pesar de que ellos me habian reconocido como digno de ser gefe, concurria muy poco á sus juntas.|la conspiracion entre tanto seguia fermentando cada dia mas; y yo, a pesar de que ellos me habian reconocido como digno de ser gefe, concurria muy poco a sus juntas.
JF018-0068|Los datos que habia yo llegado á obtener eran estos. Aquella conspiracion habia sido promovida por una muger de la raza negra, casada con un español de bastantes proporciones,|los datos que habia yo llegado a obtener eran estos. aquella conspiracion habia sido promovida por una muger de la raza negra, casada con un español de bastantes proporciones,
JF018-0069|y cuyo nombre no conocian todos; pero que era la accion viva de todos los conjurados, sin descubrirse, guardando siempre un riguroso incógnito|y cuyo nombre no conocian todos; pero que era la accion viva de todos los conjurados, sin descubrirse, guardando siempre un riguroso incógnito
JF018-0070|y entendiéndose con ellos por medio de cuatro esclavas jóvenes que tenia, y las cuales tenian sus amantes entre los principales de la conjuracion.|y entendiéndose con ellos por medio de cuatro esclavas jóvenes que tenia, y las cuales tenian sus amantes entre los principales de la conjuracion.
JF018-0071|Tuve, como era natural, necesidad de hablar con esas cuatro mugeres, y les pregunté quién era la que las enviaba. Pediremos permiso para decírtelo—contestaron. ¿A quién? A mi señora.|tuve, como era natural, necesidad de hablar con esas cuatro mugeres, y les pregunté quién era la que las enviaba. pediremos permiso para decírtelo—contestaron. ¿a quién? a mi señora.
JF018-0072|Al otro dia volvieron. Nos lo ha prohibido—me dijeron. Y hubo necesidad de conformarse.|al otro dia volvieron. nos lo ha prohibido—me dijeron. y hubo necesidad de conformarse.
JF018-0073|Todo estaba ya dispuesto para dar el golpe, aunque no nos habiamos podido proveer de armas en número suficiente, pero en la ciudad no habia mas tropa que la pequeña guardia de alabarderos del virey.|todo estaba ya dispuesto para dar el golpe, aunque no nos habiamos podido proveer de armas en número suficiente, pero en la ciudad no habia mas tropa que la pequeña guardia de alabarderos del virey.
JF018-0074|Todo marchaba bien, y hubo un incidente que nos hizo concebir lo fácil de nuestro intento.|todo marchaba bien, y hubo un incidente que nos hizo concebir lo fácil de nuestro intento.
JF018-0075|Sin saber cómo ni por quién, comenzó á difundirse en la ciudad una alarma sorda, y á zuzurrarse que nosotros tramábamos algo, y que de un dia á otro los bozales vendrian en nuestro auxilio:|sin saber cómo ni por quién, comenzó a difundirse en la ciudad una alarma sorda, y a zuzurrarse que nosotros tramábamos algo, y que de un dia a otro los bozales vendrian en nuestro auxilio:
JF018-0076|una noche entró por una de las garitas una piara de puercos que traian para las matanzas;|una noche entró por una de las garitas una piara de puercos que traian para las matanzas;
JF018-0077|los animales gruñian y chillaban, el vecindario pensó que era la algazara de los bozales, y todo el mundo lleno de terror se encerró, y hasta muy entrado el dia siguiente no se atrevieron á salir los vecinos á desengañarse.|los animales gruñian y chillaban, el vecindario pensó que era la algazara de los bozales, y todo el mundo lleno de terror se encerró, y hasta muy entrado el dia siguiente no se atrevieron a salir los vecinos a desengañarse.
JF018-0078|Era el año de mil seiscientos doce. El Arzobispo Guerra, virey de Nueva España, habia caido al subir á su coche, y habia muerto á resultas del golpe:|era el año de mil seiscientos doce. el arzobispo guerra, virey de nueva españa, habia caido al subir a su coche, y habia muerto a resultas del golpe:
JF018-0079|la Audiencia gobernaba, y el momento era oportuno para dar el grito; aunque mucho se murmuraba en la ciudad, eran voces sueltas sin que nada se hubiese descubierto.|la audiencia gobernaba, y el momento era oportuno para dar el grito; aunque mucho se murmuraba en la ciudad, eran voces sueltas sin que nada se hubiese descubierto.
JF018-0080|Pero de repente la alarma se hizo mas notable, y el Mártes Santo en la tarde se dió la órden por la Audiencia gobernadora de suspender todas las ceremonias del Juéves Santo.|pero de repente la alarma se hizo mas notable, y el mártes santo en la tarde se dió la órden por la audiencia gobernadora de suspender todas las ceremonias del juéves santo.
